#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Flower_S8_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Flower_S8_R2_001.fastq.gz
#Total	102129820
#Matched	70665292	69.19163%
#Name	Reads	ReadsPct
65242	2812	0.00275%
3625	2803	0.00274%
940	2748	0.00269%
1617	2737	0.00268%
18967	2698	0.00264%
2558	2686	0.00263%
44620	2666	0.00261%
139189	2653	0.00260%
76457	2645	0.00259%
10281	2639	0.00258%
1863	2626	0.00257%
82644	2619	0.00256%
95	2618	0.00256%
58947	2600	0.00255%
26527	2581	0.00253%
26158	2578	0.00252%
43816	2576	0.00252%
4514	2576	0.00252%
5463	2574	0.00252%
8478	2572	0.00252%
70591	2563	0.00251%
27327	2551	0.00250%
83066	2547	0.00249%
20978	2540	0.00249%
26248	2534	0.00248%
64	2534	0.00248%
10289	2525	0.00247%
5077	2525	0.00247%
5	2511	0.00246%
4499	2508	0.00246%
10017	2507	0.00245%
23158	2505	0.00245%
1399	2502	0.00245%
8857	2494	0.00244%
38712	2491	0.00244%
46280	2491	0.00244%
37164	2488	0.00244%
66	2487	0.00244%
21742	2480	0.00243%
83160	2480	0.00243%
40567	2465	0.00241%
5515	2454	0.00240%
67851	2448	0.00240%
8888	2420	0.00237%
10717	2408	0.00236%
3009	2400	0.00235%
60648	2388	0.00234%
75890	2386	0.00234%
26881	2363	0.00231%
105557	2338	0.00229%
32695	2323	0.00227%
78491	2317	0.00227%
22758	2285	0.00224%
3465	2284	0.00224%
43314	2284	0.00224%
12674	2281	0.00223%
23484	2271	0.00222%
7698	2242	0.00220%
80494	2240	0.00219%
617	2239	0.00219%
137734	2231	0.00218%
96737	2230	0.00218%
80535	2208	0.00216%
611	2205	0.00216%
2973	2198	0.00215%
95242	2186	0.00214%
17302	2170	0.00212%
1404	2157	0.00211%
98905	2156	0.00211%
37968	2155	0.00211%
3892	2152	0.00211%
14446	2131	0.00209%
81157	2124	0.00208%
12527	2120	0.00208%
55312	2110	0.00207%
10719	2087	0.00204%
4385	2086	0.00204%
780	2084	0.00204%
130543	2083	0.00204%
178958	2075	0.00203%
40627	2073	0.00203%
5640	2066	0.00202%
81874	2063	0.00202%
223	2057	0.00201%
23570	2049	0.00201%
20280	2005	0.00196%
16575	2004	0.00196%
6694	2000	0.00196%
16693	1991	0.00195%
27999	1964	0.00192%
10062	1960	0.00192%
7051	1944	0.00190%
855	1920	0.00188%
7816	1915	0.00188%
2526	1913	0.00187%
24342	1890	0.00185%
39151	1885	0.00185%
64817	1884	0.00184%
919	1872	0.00183%
32794	1860	0.00182%
6400	1853	0.00181%
3107	1847	0.00181%
13618	1846	0.00181%
15561	1846	0.00181%
10376	1845	0.00181%
1206	1840	0.00180%
78718	1819	0.00178%
13043	1816	0.00178%
312	1810	0.00177%
10830	1806	0.00177%
88515	1795	0.00176%
19823	1792	0.00175%
3	1780	0.00174%
180746	1779	0.00174%
3040	1772	0.00174%
4541	1771	0.00173%
1268	1761	0.00172%
92218	1761	0.00172%
27194	1754	0.00172%
2338	1749	0.00171%
38728	1743	0.00171%
4230	1731	0.00169%
2115	1729	0.00169%
1188	1726	0.00169%
138672	1707	0.00167%
32505	1702	0.00167%
395	1693	0.00166%
19559	1688	0.00165%
166878	1663	0.00163%
47079	1663	0.00163%
6716	1651	0.00162%
16795	1649	0.00161%
7440	1646	0.00161%
8614	1642	0.00161%
816	1633	0.00160%
16552	1629	0.00160%
48056	1629	0.00160%
17304	1622	0.00159%
7536	1622	0.00159%
27397	1620	0.00159%
32067	1619	0.00159%
3110	1613	0.00158%
45007	1610	0.00158%
4569	1605	0.00157%
18671	1582	0.00155%
18890	1570	0.00154%
727	1561	0.00153%
50093	1560	0.00153%
31605	1548	0.00152%
2232	1547	0.00151%
24508	1527	0.00150%
3405	1517	0.00149%
6078	1513	0.00148%
51279	1510	0.00148%
46751	1506	0.00147%
6720	1506	0.00147%
3681	1505	0.00147%
110741	1503	0.00147%
7223	1502	0.00147%
2409	1488	0.00146%
25224	1484	0.00145%
786	1480	0.00145%
14041	1479	0.00145%
81412	1470	0.00144%
34237	1469	0.00144%
838	1465	0.00143%
11497	1461	0.00143%
10098	1456	0.00143%
5421	1453	0.00142%
894	1445	0.00141%
98579	1445	0.00141%
251	1432	0.00140%
48156	1430	0.00140%
127039	1426	0.00140%
5514	1414	0.00138%
25657	1407	0.00138%
15803	1400	0.00137%
42020	1399	0.00137%
56675	1399	0.00137%
11619	1395	0.00137%
11421	1386	0.00136%
1894	1386	0.00136%
1419	1385	0.00136%
13276	1383	0.00135%
4854	1375	0.00135%
2854	1373	0.00134%
6297	1360	0.00133%
113811	1354	0.00133%
65044	1346	0.00132%
8868	1346	0.00132%
16946	1343	0.00131%
264198	1339	0.00131%
10555	1333	0.00131%
60425	1333	0.00131%
103094	1332	0.00130%
120574	1332	0.00130%
10189	1328	0.00130%
13689	1323	0.00130%
83911	1310	0.00128%
105273	1306	0.00128%
8584	1302	0.00127%
27833	1291	0.00126%
2119	1285	0.00126%
4538	1283	0.00126%
121056	1280	0.00125%
173123	1279	0.00125%
22182	1274	0.00125%
5126	1274	0.00125%
10040	1273	0.00125%
916	1271	0.00124%
12386	1270	0.00124%
61	1256	0.00123%
25744	1255	0.00123%
36219	1252	0.00123%
32723	1249	0.00122%
2656	1247	0.00122%
868	1242	0.00122%
27715	1240	0.00121%
32952	1240	0.00121%
9240	1240	0.00121%
11168	1236	0.00121%
307	1232	0.00121%
60957	1229	0.00120%
6640	1218	0.00119%
1962	1216	0.00119%
3437	1211	0.00119%
127560	1207	0.00118%
28154	1201	0.00118%
4016	1201	0.00118%
5087	1197	0.00117%
61120	1196	0.00117%
11829	1188	0.00116%
12626	1179	0.00115%
12910	1172	0.00115%
40742	1172	0.00115%
6394	1169	0.00114%
36825	1156	0.00113%
4830	1135	0.00111%
811	1131	0.00111%
3514	1128	0.00110%
11468	1123	0.00110%
10729	1118	0.00109%
72504	1117	0.00109%
9318	1117	0.00109%
3828	1110	0.00109%
6817	1104	0.00108%
2647	1099	0.00108%
4041	1092	0.00107%
82021	1092	0.00107%
34184	1085	0.00106%
80836	1079	0.00106%
44068	1077	0.00105%
64488	1077	0.00105%
102463	1073	0.00105%
1654	1072	0.00105%
39755	1072	0.00105%
23625	1070	0.00105%
9786	1070	0.00105%
12027	1069	0.00105%
2884	1059	0.00104%
23898	1053	0.00103%
2336	1052	0.00103%
262337	1041	0.00102%
31432	1040	0.00102%
105341	1037	0.00102%
13966	1037	0.00102%
9334	1037	0.00102%
1494	1030	0.00101%
34803	1029	0.00101%
101988	1024	0.00100%
171129	1018	0.00100%
56678	1018	0.00100%
180	1017	0.00100%
137228	1013	0.00099%
4506	1012	0.00099%
459	1011	0.00099%
112090	1009	0.00099%
56763	1005	0.00098%
71794	1001	0.00098%
3973	997	0.00098%
15889	995	0.00097%
13993	994	0.00097%
4456	985	0.00096%
91225	985	0.00096%
1401	984	0.00096%
575	984	0.00096%
88257	984	0.00096%
968	982	0.00096%
11292	976	0.00096%
59036	970	0.00095%
10108	968	0.00095%
141	968	0.00095%
53559	965	0.00094%
4482	964	0.00094%
43628	954	0.00093%
35578	949	0.00093%
21071	945	0.00093%
40056	945	0.00093%
56720	945	0.00093%
51725	940	0.00092%
6931	937	0.00092%
134826	936	0.00092%
96378	936	0.00092%
29476	929	0.00091%
30668	927	0.00091%
4529	927	0.00091%
82162	924	0.00090%
13854	920	0.00090%
51363	917	0.00090%
15688	915	0.00090%
8321	909	0.00089%
937	909	0.00089%
8577	906	0.00089%
109004	896	0.00088%
92813	893	0.00087%
65278	892	0.00087%
5590	890	0.00087%
