#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Leaf_S2_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Leaf_S2_R2_001.fastq.gz
#Total	98405454
#Matched	30241328	30.73135%
#Name	Reads	ReadsPct
68701	2844	0.00289%
41504	2830	0.00288%
24911	2810	0.00286%
10423	2797	0.00284%
36985	2795	0.00284%
63401	2769	0.00281%
14929	2765	0.00281%
78067	2761	0.00281%
11611	2747	0.00279%
72870	2743	0.00279%
383	2742	0.00279%
10902	2720	0.00276%
3533	2718	0.00276%
8493	2710	0.00275%
49822	2705	0.00275%
58496	2703	0.00275%
8706	2702	0.00275%
16932	2689	0.00273%
16657	2683	0.00273%
1639	2680	0.00272%
4977	2679	0.00272%
2169	2676	0.00272%
31704	2664	0.00271%
1239	2655	0.00270%
4066	2644	0.00269%
7374	2638	0.00268%
79824	2629	0.00267%
36222	2619	0.00266%
14891	2595	0.00264%
4085	2595	0.00264%
22683	2590	0.00263%
278	2590	0.00263%
3474	2581	0.00262%
270807	2567	0.00261%
1148	2565	0.00261%
21419	2544	0.00259%
8807	2544	0.00259%
22505	2543	0.00258%
38580	2542	0.00258%
3332	2513	0.00255%
59235	2502	0.00254%
5369	2475	0.00252%
22314	2464	0.00250%
1613	2420	0.00246%
18328	2419	0.00246%
62126	2412	0.00245%
5567	2405	0.00244%
12291	2403	0.00244%
27355	2402	0.00244%
40024	2401	0.00244%
4	2353	0.00239%
1081	2352	0.00239%
7003	2347	0.00239%
34881	2346	0.00238%
6795	2334	0.00237%
39702	2330	0.00237%
1742	2328	0.00237%
100702	2319	0.00236%
89710	2282	0.00232%
12151	2272	0.00231%
101451	2249	0.00229%
53749	2232	0.00227%
3000	2224	0.00226%
4276	2212	0.00225%
5578	2208	0.00224%
112670	2183	0.00222%
23247	2176	0.00221%
15214	2173	0.00221%
1015	2161	0.00220%
32429	2129	0.00216%
51017	2127	0.00216%
14387	2122	0.00216%
53013	2121	0.00216%
11881	2116	0.00215%
47441	2108	0.00214%
71654	2105	0.00214%
7698	2102	0.00214%
189601	2078	0.00211%
2728	2078	0.00211%
7670	2078	0.00211%
162257	2067	0.00210%
16305	2057	0.00209%
4573	2057	0.00209%
26094	2046	0.00208%
1590	2011	0.00204%
66244	2005	0.00204%
9	2004	0.00204%
4590	2003	0.00204%
6891	2002	0.00203%
13926	1997	0.00203%
27635	1995	0.00203%
56432	1985	0.00202%
36489	1965	0.00200%
13770	1962	0.00199%
14537	1954	0.00199%
19073	1954	0.00199%
55312	1953	0.00198%
2828	1933	0.00196%
29602	1932	0.00196%
67412	1930	0.00196%
17444	1928	0.00196%
7231	1907	0.00194%
3586	1889	0.00192%
1865	1883	0.00191%
475	1876	0.00191%
82644	1872	0.00190%
43966	1812	0.00184%
63693	1795	0.00182%
62994	1790	0.00182%
20816	1786	0.00181%
7051	1771	0.00180%
904	1766	0.00179%
13231	1764	0.00179%
13772	1761	0.00179%
1810	1757	0.00179%
1178	1748	0.00178%
10281	1744	0.00177%
4296	1739	0.00177%
114	1719	0.00175%
85132	1715	0.00174%
6297	1695	0.00172%
76457	1689	0.00172%
933	1676	0.00170%
23826	1656	0.00168%
10079	1648	0.00167%
36477	1646	0.00167%
21806	1644	0.00167%
51738	1635	0.00166%
18368	1631	0.00166%
4230	1627	0.00165%
16565	1626	0.00165%
8464	1626	0.00165%
2558	1611	0.00164%
10976	1604	0.00163%
30867	1599	0.00162%
12022	1589	0.00161%
34390	1579	0.00160%
14743	1558	0.00158%
248165	1551	0.00158%
890	1539	0.00156%
26158	1536	0.00156%
126532	1529	0.00155%
54885	1525	0.00155%
26319	1504	0.00153%
21092	1495	0.00152%
12218	1487	0.00151%
118287	1486	0.00151%
73220	1471	0.00149%
80494	1465	0.00149%
40410	1462	0.00149%
107361	1461	0.00148%
43314	1449	0.00147%
5515	1438	0.00146%
12309	1437	0.00146%
19869	1430	0.00145%
32695	1424	0.00145%
7723	1424	0.00145%
5210	1414	0.00144%
39166	1407	0.00143%
9044	1406	0.00143%
196	1405	0.00143%
166049	1387	0.00141%
16114	1384	0.00141%
55821	1384	0.00141%
37968	1382	0.00140%
17833	1377	0.00140%
34184	1371	0.00139%
17381	1368	0.00139%
57000	1363	0.00139%
139189	1352	0.00137%
2311	1344	0.00137%
22758	1343	0.00136%
49817	1343	0.00136%
69906	1342	0.00136%
39320	1340	0.00136%
27327	1339	0.00136%
2060	1334	0.00136%
27603	1332	0.00135%
42636	1322	0.00134%
81874	1321	0.00134%
3492	1315	0.00134%
8888	1312	0.00133%
5	1306	0.00133%
9701	1292	0.00131%
17796	1285	0.00131%
70591	1282	0.00130%
41351	1273	0.00129%
95242	1270	0.00129%
5378	1268	0.00129%
2173	1267	0.00129%
1559	1265	0.00129%
15809	1265	0.00129%
32505	1264	0.00128%
78491	1264	0.00128%
14390	1263	0.00128%
138485	1262	0.00128%
42930	1261	0.00128%
46280	1259	0.00128%
8548	1248	0.00127%
843	1247	0.00127%
26527	1242	0.00126%
2228	1239	0.00126%
22852	1239	0.00126%
4818	1228	0.00125%
80535	1227	0.00125%
8857	1225	0.00124%
11069	1223	0.00124%
8200	1222	0.00124%
20978	1221	0.00124%
1863	1218	0.00124%
4077	1218	0.00124%
21780	1212	0.00123%
14446	1211	0.00123%
14104	1210	0.00123%
111208	1208	0.00123%
31825	1198	0.00122%
3892	1189	0.00121%
1617	1186	0.00121%
18091	1185	0.00120%
95	1180	0.00120%
3875	1179	0.00120%
62494	1171	0.00119%
37164	1170	0.00119%
7131	1170	0.00119%
786	1168	0.00119%
61009	1167	0.00119%
24508	1164	0.00118%
24471	1162	0.00118%
10289	1160	0.00118%
9203	1145	0.00116%
940	1145	0.00116%
23484	1144	0.00116%
137734	1133	0.00115%
3405	1131	0.00115%
15898	1128	0.00115%
39151	1128	0.00115%
17302	1125	0.00114%
38712	1122	0.00114%
1018	1110	0.00113%
27999	1108	0.00113%
919	1105	0.00112%
60648	1104	0.00112%
6400	1093	0.00111%
58947	1089	0.00111%
8478	1085	0.00110%
105557	1083	0.00110%
33513	1083	0.00110%
43816	1080	0.00110%
42122	1079	0.00110%
32794	1076	0.00109%
40567	1074	0.00109%
3465	1072	0.00109%
611	1072	0.00109%
61	1069	0.00109%
44620	1068	0.00109%
6694	1066	0.00108%
21059	1065	0.00108%
23158	1052	0.00107%
83911	1048	0.00106%
16693	1047	0.00106%
16552	1043	0.00106%
10017	1042	0.00106%
18967	1037	0.00105%
6961	1033	0.00105%
15687	1032	0.00105%
71521	1032	0.00105%
36219	1024	0.00104%
75890	1018	0.00103%
113811	1013	0.00103%
64	1011	0.00103%
45007	1010	0.00103%
3	994	0.00101%
105273	989	0.00101%
11497	989	0.00101%
83160	975	0.00099%
40627	971	0.00099%
64817	971	0.00099%
3625	961	0.00098%
1194	955	0.00097%
7898	955	0.00097%
1399	953	0.00097%
3107	952	0.00097%
5640	947	0.00096%
727	936	0.00095%
40126	932	0.00095%
312	928	0.00094%
23570	923	0.00094%
10717	922	0.00094%
816	922	0.00094%
617	919	0.00093%
15561	905	0.00092%
178958	904	0.00092%
12027	901	0.00092%
6716	897	0.00091%
264198	896	0.00091%
2526	895	0.00091%
10062	891	0.00091%
2973	890	0.00090%
61120	888	0.00090%
7816	887	0.00090%
21742	883	0.00090%
2915	882	0.00090%
107133	874	0.00089%
1188	872	0.00089%
780	867	0.00088%
21427	862	0.00088%
5514	860	0.00087%
10719	857	0.00087%
519	857	0.00087%
855	850	0.00086%
10269	844	0.00086%
894	841	0.00085%
3009	840	0.00085%
4385	838	0.00085%
83066	836	0.00085%
12527	830	0.00084%
3828	828	0.00084%
1404	826	0.00084%
47079	826	0.00084%
46751	823	0.00084%
29080	805	0.00082%
2671	802	0.00081%
94913	801	0.00081%
2647	798	0.00081%
223	797	0.00081%
19559	796	0.00081%
8614	793	0.00081%
1962	792	0.00080%
2115	791	0.00080%
34806	782	0.00079%
5077	779	0.00079%
3514	778	0.00079%
37884	775	0.00079%
4016	775	0.00079%
38728	774	0.00079%
2119	764	0.00078%
1268	763	0.00078%
10376	761	0.00077%
10830	758	0.00077%
10555	754	0.00077%
98905	754	0.00077%
838	752	0.00076%
24342	749	0.00076%
81157	749	0.00076%
13043	746	0.00076%
65044	743	0.00076%
7440	742	0.00075%
15889	734	0.00075%
9240	733	0.00074%
4499	731	0.00074%
20280	727	0.00074%
1206	726	0.00074%
189680	726	0.00074%
12674	722	0.00073%
10098	721	0.00073%
3040	719	0.00073%
1118	716	0.00073%
137228	716	0.00073%
127560	713	0.00072%
25744	712	0.00072%
88515	712	0.00072%
13618	711	0.00072%
7536	708	0.00072%
6078	707	0.00072%
11690	706	0.00072%
127039	706	0.00072%
180746	704	0.00072%
92218	686	0.00070%
1419	680	0.00069%
3681	677	0.00069%
4854	676	0.00069%
15688	670	0.00068%
171129	668	0.00068%
2858	668	0.00068%
48056	668	0.00068%
