#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R2_001.fastq.gz
#Total	120941380
#Matched	54519582	45.07935%
#Name	Reads	ReadsPct
4744	34374	0.02842%
33470	33845	0.02798%
22678	33299	0.02753%
1482	32837	0.02715%
4513	32681	0.02702%
1109	32521	0.02689%
6599	32444	0.02683%
267	32150	0.02658%
29920	31886	0.02636%
779	31855	0.02634%
12737	31400	0.02596%
30406	31097	0.02571%
3230	30898	0.02555%
68623	30863	0.02552%
643	30787	0.02546%
14551	30340	0.02509%
34982	30319	0.02507%
73770	30012	0.02482%
55388	29750	0.02460%
64128	29676	0.02454%
42651	29671	0.02453%
4373	29667	0.02453%
25695	29351	0.02427%
1200	29103	0.02406%
1701	29077	0.02404%
9376	28954	0.02394%
29630	28888	0.02389%
16571	28770	0.02379%
2007	28682	0.02372%
3163	28548	0.02360%
15773	28354	0.02344%
13633	27794	0.02298%
19151	27765	0.02296%
5500	27651	0.02286%
31880	27275	0.02255%
4244	27058	0.02237%
257	26875	0.02222%
16853	26562	0.02196%
70936	26433	0.02186%
5457	26388	0.02182%
636	26372	0.02181%
102772	26327	0.02177%
54118	26130	0.02161%
3628	26056	0.02154%
3638	25978	0.02148%
35053	25741	0.02128%
10158	24991	0.02066%
15572	24855	0.02055%
1003	24387	0.02016%
37290	24316	0.02011%
5448	24284	0.02008%
27769	23998	0.01984%
35541	23578	0.01950%
3305	23526	0.01945%
767	23220	0.01920%
6496	23210	0.01919%
15515	23194	0.01918%
100058	23174	0.01916%
2450	22957	0.01898%
50556	22917	0.01895%
48407	22879	0.01892%
55503	22546	0.01864%
80926	22017	0.01820%
7982	21944	0.01814%
2246	21705	0.01795%
24239	21676	0.01792%
8713	21670	0.01792%
4413	21550	0.01782%
15137	21537	0.01781%
2642	21281	0.01760%
105644	21228	0.01755%
9762	21185	0.01752%
62954	21047	0.01740%
4149	21005	0.01737%
11199	20865	0.01725%
38922	20727	0.01714%
12076	20689	0.01711%
11175	20452	0.01691%
5829	20395	0.01686%
85770	20141	0.01665%
2431	19797	0.01637%
4457	19785	0.01636%
13841	19645	0.01624%
26329	19586	0.01619%
49488	19322	0.01598%
1692	19210	0.01588%
102	19181	0.01586%
2592	19103	0.01580%
9616	19076	0.01577%
115976	18877	0.01561%
27760	18871	0.01560%
31835	18545	0.01533%
7298	18531	0.01532%
4157	18352	0.01517%
5451	18313	0.01514%
25698	18182	0.01503%
8133	18177	0.01503%
61812	18071	0.01494%
4325	18020	0.01490%
44741	17956	0.01485%
29888	17865	0.01477%
64244	17792	0.01471%
52535	17764	0.01469%
90765	17549	0.01451%
2908	17543	0.01451%
56251	17501	0.01447%
1203	17380	0.01437%
33587	17331	0.01433%
11960	17248	0.01426%
7555	17031	0.01408%
11695	17016	0.01407%
3394	17006	0.01406%
48844	16992	0.01405%
10871	16981	0.01404%
1305	16978	0.01404%
7288	16697	0.01381%
21017	16659	0.01377%
18756	16360	0.01353%
47065	16255	0.01344%
17138	16058	0.01328%
84065	15982	0.01321%
2304	15807	0.01307%
20805	15795	0.01306%
3269	15708	0.01299%
6	15695	0.01298%
5455	15605	0.01290%
232257	15564	0.01287%
9999	15550	0.01286%
2691	15383	0.01272%
56351	15248	0.01261%
14208	15134	0.01251%
1141	15015	0.01242%
4777	14977	0.01238%
41790	14965	0.01237%
2595	14957	0.01237%
6081	14922	0.01234%
329921	14852	0.01228%
19255	14794	0.01223%
1030	14625	0.01209%
36608	14506	0.01199%
956	14452	0.01195%
29425	14439	0.01194%
24536	14436	0.01194%
1279	14318	0.01184%
171078	14289	0.01181%
6468	14289	0.01181%
91282	14184	0.01173%
13339	14138	0.01169%
161	14114	0.01167%
1232	14045	0.01161%
638	14020	0.01159%
6208	14015	0.01159%
13222	13973	0.01155%
33611	13833	0.01144%
17438	13681	0.01131%
741	13586	0.01123%
4583	13534	0.01119%
2907	13439	0.01111%
89	13381	0.01106%
1157	13360	0.01105%
186501	13335	0.01103%
5117	13319	0.01101%
25841	13117	0.01085%
22391	13057	0.01080%
9739	12915	0.01068%
4786	12850	0.01062%
5687	12795	0.01058%
6571	12762	0.01055%
4036	12759	0.01055%
18483	12664	0.01047%
20087	12582	0.01040%
9455	12505	0.01034%
20431	12411	0.01026%
25219	12320	0.01019%
1136	12037	0.00995%
53985	11989	0.00991%
62112	11986	0.00991%
5223	11965	0.00989%
62400	11909	0.00985%
