#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Seed_S6_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Seed_S6_R2_001.fastq.gz
#Total	102487828
#Matched	8597903	8.38919%
#Name	Reads	ReadsPct
85167	922	0.00090%
9	919	0.00090%
14088	918	0.00090%
20762	918	0.00090%
5948	918	0.00090%
6403	908	0.00089%
1447	905	0.00088%
1401	895	0.00087%
47562	891	0.00087%
17468	889	0.00087%
4036	889	0.00087%
4573	886	0.00086%
36608	881	0.00086%
71654	878	0.00086%
2873	875	0.00085%
10280	867	0.00085%
11961	863	0.00084%
14330	861	0.00084%
3533	851	0.00083%
88588	848	0.00083%
7051	846	0.00083%
23823	838	0.00082%
56351	828	0.00081%
35050	810	0.00079%
1441	808	0.00079%
69430	808	0.00079%
638	807	0.00079%
8091	805	0.00079%
6795	801	0.00078%
1618	800	0.00078%
46189	799	0.00078%
740	799	0.00078%
6081	797	0.00078%
2962	796	0.00078%
6891	791	0.00077%
103	786	0.00077%
3465	785	0.00077%
15137	783	0.00076%
5	780	0.00076%
29425	776	0.00076%
905	776	0.00076%
4276	775	0.00076%
29602	765	0.00075%
24911	764	0.00075%
15898	750	0.00073%
9735	750	0.00073%
98579	750	0.00073%
23247	748	0.00073%
58645	748	0.00073%
52620	747	0.00073%
8005	745	0.00073%
946	745	0.00073%
4	744	0.00073%
57821	743	0.00072%
278	740	0.00072%
21059	733	0.00072%
112670	730	0.00071%
5822	730	0.00071%
90597	729	0.00071%
1279	728	0.00071%
19361	726	0.00071%
5567	725	0.00071%
1109	724	0.00071%
7499	724	0.00071%
25841	723	0.00071%
28131	721	0.00070%
43314	721	0.00070%
56251	707	0.00069%
4230	704	0.00069%
92921	700	0.00068%
12462	699	0.00068%
109004	695	0.00068%
1639	686	0.00067%
575	685	0.00067%
3000	684	0.00067%
51713	684	0.00067%
30708	682	0.00067%
919	681	0.00066%
36410	679	0.00066%
1541	678	0.00066%
11881	675	0.00066%
6099	675	0.00066%
9732	674	0.00066%
1136	672	0.00066%
107361	671	0.00065%
177923	665	0.00065%
12755	659	0.00064%
1654	656	0.00064%
3578	651	0.00064%
40024	651	0.00064%
21669	646	0.00063%
36985	641	0.00063%
19073	638	0.00062%
8888	638	0.00062%
3743	637	0.00062%
5670	637	0.00062%
8493	631	0.00062%
70591	629	0.00061%
82001	627	0.00061%
51367	625	0.00061%
9386	624	0.00061%
11043	623	0.00061%
23436	621	0.00061%
133	620	0.00060%
10423	618	0.00060%
83066	617	0.00060%
27327	615	0.00060%
15214	613	0.00060%
37884	613	0.00060%
20739	612	0.00060%
4066	610	0.00060%
32952	607	0.00059%
34184	606	0.00059%
