#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Sheath_S3_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Sheath_S3_R2_001.fastq.gz
#Total	125653720
#Matched	80098850	63.74571%
#Name	Reads	ReadsPct
7374	7955	0.00633%
14929	7953	0.00633%
23436	7950	0.00633%
4447	7941	0.00632%
13093	7933	0.00631%
24911	7900	0.00629%
215924	7885	0.00628%
3533	7880	0.00627%
1639	7872	0.00626%
548	7818	0.00622%
58496	7806	0.00621%
8807	7789	0.00620%
577	7782	0.00619%
8787	7732	0.00615%
2455	7706	0.00613%
38580	7675	0.00611%
18332	7629	0.00607%
14088	7623	0.00607%
8375	7618	0.00606%
90597	7578	0.00603%
6507	7570	0.00602%
7499	7510	0.00598%
4	7447	0.00593%
12462	7444	0.00592%
62126	7339	0.00584%
278	7337	0.00584%
2529	7320	0.00583%
92428	7311	0.00582%
40024	7296	0.00581%
46189	7235	0.00576%
79824	7209	0.00574%
72870	7196	0.00573%
75215	7177	0.00571%
68701	7118	0.00566%
4066	7111	0.00566%
48851	7094	0.00565%
1239	7083	0.00564%
84446	7055	0.00561%
2169	7009	0.00558%
16657	7004	0.00557%
21419	6998	0.00557%
12	6966	0.00554%
165773	6943	0.00553%
5578	6927	0.00551%
72135	6907	0.00550%
27355	6845	0.00545%
475	6845	0.00545%
1742	6836	0.00544%
16932	6802	0.00541%
7003	6798	0.00541%
1345	6782	0.00540%
22505	6740	0.00536%
162257	6721	0.00535%
4085	6679	0.00532%
59235	6659	0.00530%
3000	6626	0.00527%
34881	6590	0.00524%
51017	6534	0.00520%
22314	6475	0.00515%
4276	6411	0.00510%
1613	6410	0.00510%
20739	6365	0.00507%
11881	6345	0.00505%
1015	6264	0.00499%
66244	6116	0.00487%
67412	6100	0.00485%
15214	6075	0.00483%
49822	6000	0.00478%
11539	5984	0.00476%
100702	5933	0.00472%
89710	5929	0.00472%
36985	5928	0.00472%
2828	5901	0.00470%
7670	5886	0.00468%
1148	5871	0.00467%
13926	5871	0.00467%
14387	5827	0.00464%
6795	5689	0.00453%
4977	5688	0.00453%
5567	5684	0.00452%
47441	5680	0.00452%
20816	5676	0.00452%
56432	5653	0.00450%
3474	5640	0.00449%
14891	5584	0.00444%
6891	5561	0.00443%
29602	5560	0.00442%
17444	5555	0.00442%
59179	5469	0.00435%
3332	5466	0.00435%
1590	5442	0.00433%
101451	5397	0.00430%
53013	5391	0.00429%
189601	5362	0.00427%
25116	5354	0.00426%
14537	5287	0.00421%
32429	5287	0.00421%
12291	5239	0.00417%
19073	5212	0.00415%
10079	5190	0.00413%
270807	5157	0.00410%
1810	5141	0.00409%
112670	5128	0.00408%
26094	5094	0.00405%
27635	5090	0.00405%
8493	5082	0.00404%
8464	5075	0.00404%
3586	5051	0.00402%
904	5034	0.00401%
4573	5032	0.00400%
36489	5030	0.00400%
7231	5022	0.00400%
4590	5020	0.00400%
4296	5016	0.00399%
1486	4989	0.00397%
23247	4972	0.00396%
114	4910	0.00391%
1865	4847	0.00386%
12151	4810	0.00383%
19869	4809	0.00383%
16305	4794	0.00382%
2558	4775	0.00380%
62994	4765	0.00379%
10281	4764	0.00379%
71654	4737	0.00377%
7698	4671	0.00372%
85132	4653	0.00370%
2728	4643	0.00370%
10976	4635	0.00369%
13770	4635	0.00369%
5369	4632	0.00369%
54885	4628	0.00368%
196	4506	0.00359%
39702	4503	0.00358%
30867	4459	0.00355%
36477	4414	0.00351%
890	4411	0.00351%
126532	4370	0.00348%
13772	4342	0.00346%
166049	4342	0.00346%
7723	4330	0.00345%
82644	4330	0.00345%
9	4304	0.00343%
26319	4296	0.00342%
9044	4293	0.00342%
43966	4275	0.00340%
17833	4270	0.00340%
23826	4256	0.00339%
2311	4237	0.00337%
14743	4186	0.00333%
51738	4145	0.00330%
21806	4098	0.00326%
5210	4097	0.00326%
27603	4077	0.00324%
92813	4038	0.00321%
12309	4026	0.00320%
49817	3956	0.00315%
55821	3928	0.00313%
41351	3908	0.00311%
843	3908	0.00311%
13231	3845	0.00306%
933	3845	0.00306%
60957	3842	0.00306%
11069	3821	0.00304%
32794	3820	0.00304%
5378	3820	0.00304%
39320	3760	0.00299%
57000	3737	0.00297%
55312	3713	0.00295%
17381	3687	0.00293%
65242	3671	0.00292%
107361	3665	0.00292%
8548	3662	0.00291%
118287	3648	0.00290%
7131	3646	0.00290%
16114	3623	0.00288%
2173	3609	0.00287%
18091	3605	0.00287%
8888	3581	0.00285%
26158	3572	0.00284%
14104	3564	0.00284%
4230	3562	0.00283%
2228	3523	0.00280%
3492	3520	0.00280%
42636	3511	0.00279%
95	3494	0.00278%
13689	3468	0.00276%
18368	3454	0.00275%
61009	3454	0.00275%
34390	3442	0.00274%
22852	3437	0.00274%
15809	3408	0.00271%
3875	3408	0.00271%
9701	3380	0.00269%
4077	3377	0.00269%
6961	3343	0.00266%
7051	3341	0.00266%
80494	3329	0.00265%
21059	3316	0.00264%
24471	3309	0.00263%
61	3305	0.00263%
27327	3300	0.00263%
1863	3295	0.00262%
2060	3282	0.00261%
58947	3272	0.00260%
3514	3258	0.00259%
14390	3255	0.00259%
15898	3254	0.00259%
1559	3252	0.00259%
16565	3230	0.00257%
17302	3223	0.00256%
1617	3210	0.00255%
37968	3205	0.00255%
12022	3188	0.00254%
11186	3178	0.00253%
5	3169	0.00252%
62494	3168	0.00252%
22758	3162	0.00252%
139189	3134	0.00249%
1018	3099	0.00247%
17796	3098	0.00247%
8857	3085	0.00246%
8478	3084	0.00245%
20978	3069	0.00244%
42930	3063	0.00244%
105557	3058	0.00243%
80535	3055	0.00243%
95242	3054	0.00243%
3892	3051	0.00243%
43314	3029	0.00241%
9203	3018	0.00240%
1194	3008	0.00239%
6400	3007	0.00239%
64	2992	0.00238%
43816	2985	0.00238%
5515	2975	0.00237%
80836	2956	0.00235%
73220	2946	0.00234%
23484	2940	0.00234%
46280	2935	0.00234%
40567	2926	0.00233%
31825	2922	0.00233%
940	2920	0.00232%
137734	2919	0.00232%
3625	2912	0.00232%
60648	2898	0.00231%
138485	2891	0.00230%
3405	2885	0.00230%
2671	2878	0.00229%
81874	2852	0.00227%
4499	2843	0.00226%
36222	2832	0.00225%
32505	2831	0.00225%
70591	2821	0.00225%
10017	2812	0.00224%
519	2809	0.00224%
75890	2794	0.00222%
6694	2773	0.00221%
32695	2770	0.00220%
611	2765	0.00220%
37164	2762	0.00220%
10717	2759	0.00220%
3465	2752	0.00219%
6297	2723	0.00217%
14446	2700	0.00215%
10289	2667	0.00212%
83160	2665	0.00212%
44620	2662	0.00212%
18967	2640	0.00210%
78491	2640	0.00210%
7898	2638	0.00210%
16693	2632	0.00209%
27999	2602	0.00207%
780	2596	0.00207%
919	2572	0.00205%
23158	2535	0.00202%
38712	2525	0.00201%
63401	2496	0.00199%
3107	2461	0.00196%
1188	2454	0.00195%
26527	2449	0.00195%
5077	2443	0.00194%
2973	2440	0.00194%
83066	2438	0.00194%
617	2429	0.00193%
10062	2405	0.00191%
2526	2405	0.00191%
15561	2397	0.00191%
40627	2378	0.00189%
7816	2372	0.00189%
816	2364	0.00188%
64817	2357	0.00188%
23570	2350	0.00187%
1399	2348	0.00187%
10719	2332	0.00186%
81157	2322	0.00185%
5640	2320	0.00185%
21742	2303	0.00183%
1404	2283	0.00182%
76457	2276	0.00181%
312	2274	0.00181%
178958	2262	0.00180%
24508	2258	0.00180%
39151	2252	0.00179%
4385	2252	0.00179%
855	2243	0.00179%
36219	2237	0.00178%
6716	2231	0.00178%
105273	2223	0.00177%
12527	2217	0.00176%
94913	2201	0.00175%
12674	2191	0.00174%
113811	2179	0.00173%
63693	2173	0.00173%
727	2173	0.00173%
61120	2171	0.00173%
34184	2162	0.00172%
92218	2160	0.00172%
20280	2158	0.00172%
786	2157	0.00172%
88515	2148	0.00171%
48056	2145	0.00171%
45007	2140	0.00170%
16575	2124	0.00169%
11497	2115	0.00168%
24342	2114	0.00168%
10830	2112	0.00168%
8683	2112	0.00168%
17304	2103	0.00167%
2115	2099	0.00167%
16552	2094	0.00167%
1178	2088	0.00166%
13618	2067	0.00164%
1401	2057	0.00164%
248165	2056	0.00164%
38728	2043	0.00163%
12027	2040	0.00162%
3828	2035	0.00162%
46751	2035	0.00162%
264198	2034	0.00162%
7440	2030	0.00162%
1206	2026	0.00161%
6720	2013	0.00160%
40410	2009	0.00160%
83911	2002	0.00159%
10376	2001	0.00159%
223	1997	0.00159%
8706	1994	0.00159%
19559	1993	0.00159%
98905	1983	0.00158%
2119	1962	0.00156%
5514	1955	0.00156%
27194	1946	0.00155%
180746	1944	0.00155%
1962	1928	0.00153%
12218	1899	0.00151%
81412	1856	0.00148%
13043	1846	0.00147%
4016	1833	0.00146%
894	1833	0.00146%
53749	1831	0.00146%
39166	1829	0.00146%
3040	1818	0.00145%
10555	1812	0.00144%
47079	1812	0.00144%
166878	1810	0.00144%
395	1799	0.00143%
9240	1797	0.00143%
127560	1790	0.00142%
48156	1785	0.00142%
10098	1773	0.00141%
137228	1770	0.00141%
1894	1769	0.00141%
127039	1763	0.00140%
20404	1757	0.00140%
18671	1756	0.00140%
916	1744	0.00139%
4854	1737	0.00138%
1268	1734	0.00138%
32952	1730	0.00138%
15889	1723	0.00137%
838	1723	0.00137%
51279	1720	0.00137%
11619	1715	0.00136%
4818	1713	0.00136%
25224	1710	0.00136%
12910	1702	0.00135%
3681	1700	0.00135%
6394	1697	0.00135%
103094	1695	0.00135%
72504	1682	0.00134%
2232	1672	0.00133%
7536	1671	0.00133%
3	1670	0.00133%
3110	1661	0.00132%
138672	1636	0.00130%
15803	1632	0.00130%
101988	1628	0.00130%
8614	1610	0.00128%
2409	1590	0.00127%
2884	1587	0.00126%
50093	1587	0.00126%
27397	1586	0.00126%
102463	1582	0.00126%
5421	1578	0.00126%
65044	1577	0.00126%
7223	1552	0.00124%
1419	1551	0.00123%
6078	1546	0.00123%
42020	1534	0.00122%
13276	1530	0.00122%
25744	1529	0.00122%
4569	1529	0.00122%
51725	1528	0.00122%
14041	1522	0.00121%
56675	1509	0.00120%
2858	1502	0.00120%
171129	1494	0.00119%
51363	1494	0.00119%
4538	1493	0.00119%
811	1479	0.00118%
10040	1466	0.00117%
34806	1462	0.00116%
27715	1459	0.00116%
3009	1453	0.00116%
2854	1452	0.00116%
2338	1450	0.00115%
16795	1449	0.00115%
12626	1440	0.00115%
251	1437	0.00114%
34237	1436	0.00114%
6640	1436	0.00114%
4041	1431	0.00114%
121056	1421	0.00113%
60425	1418	0.00113%
32723	1417	0.00113%
11829	1412	0.00112%
2647	1405	0.00112%
1494	1395	0.00111%
11421	1388	0.00110%
25907	1386	0.00110%
10729	1382	0.00110%
43628	1381	0.00110%
22182	1379	0.00110%
13966	1378	0.00110%
8584	1373	0.00109%
8868	1367	0.00109%
37884	1365	0.00109%
78718	1363	0.00108%
8200	1360	0.00108%
30668	1359	0.00108%
307	1349	0.00107%
9318	1342	0.00107%
40742	1339	0.00107%
82162	1337	0.00106%
32067	1330	0.00106%
36825	1329	0.00106%
868	1328	0.00106%
16946	1311	0.00104%
91225	1309	0.00104%
21780	1308	0.00104%
44068	1306	0.00104%
19823	1303	0.00104%
8577	1298	0.00103%
11292	1285	0.00102%
27833	1284	0.00102%
59036	1269	0.00101%
31432	1266	0.00101%
34803	1252	0.00100%
189680	1247	0.00099%
15688	1245	0.00099%
29476	1239	0.00099%
25657	1237	0.00098%
4456	1234	0.00098%
23625	1222	0.00097%
71521	1219	0.00097%
33513	1213	0.00097%
141	1212	0.00096%
134826	1210	0.00096%
21427	1206	0.00096%
41179	1206	0.00096%
23898	1202	0.00096%
12386	1192	0.00095%
3561	1181	0.00094%
262337	1174	0.00093%
4830	1170	0.00093%
4514	1167	0.00093%
575	1163	0.00093%
40056	1157	0.00092%
93356	1150	0.00092%
13993	1149	0.00091%
459	1147	0.00091%
968	1143	0.00091%
4541	1142	0.00091%
56678	1142	0.00091%
3437	1141	0.00091%
40126	1141	0.00091%
53559	1134	0.00090%
10136	1133	0.00090%
11468	1124	0.00089%
37691	1121	0.00089%
3980	1118	0.00089%
180	1117	0.00089%
6931	1115	0.00089%
5126	1104	0.00088%
64488	1103	0.00088%
116648	1101	0.00088%
9334	1097	0.00087%
67158	1092	0.00087%
917	1090	0.00087%
11690	1087	0.00087%
107133	1086	0.00086%
10108	1078	0.00086%
8560	1078	0.00086%
639	1070	0.00085%
4482	1065	0.00085%
36563	1062	0.00085%
56763	1062	0.00085%
22886	1059	0.00084%
