#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Male_S4_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Male_S4_R2_001.fastq.gz
#Total	108806166
#Matched	24018747	22.07480%
#Name	Reads	ReadsPct
307	485	0.00045%
7898	485	0.00045%
11829	483	0.00044%
8548	482	0.00044%
32723	480	0.00044%
11758	479	0.00044%
51279	479	0.00044%
7502	476	0.00044%
14755	474	0.00044%
29631	469	0.00043%
9786	469	0.00043%
38728	466	0.00043%
8868	466	0.00043%
23677	465	0.00043%
10136	464	0.00043%
1	463	0.00043%
9701	463	0.00043%
18653	462	0.00042%
23570	460	0.00042%
618	459	0.00042%
4538	458	0.00042%
8577	453	0.00042%
26420	452	0.00042%
5364	452	0.00042%
83242	452	0.00042%
10976	448	0.00041%
41489	447	0.00041%
22886	444	0.00041%
4224	444	0.00041%
21071	441	0.00041%
32630	441	0.00041%
70481	441	0.00041%
1206	440	0.00040%
2873	440	0.00040%
36465	438	0.00040%
44068	438	0.00040%
18543	437	0.00040%
43628	437	0.00040%
7536	437	0.00040%
228	434	0.00040%
16259	433	0.00040%
7440	433	0.00040%
838	430	0.00040%
24501	429	0.00039%
251	427	0.00039%
920	426	0.00039%
35839	425	0.00039%
9333	425	0.00039%
76465	424	0.00039%
200863	420	0.00039%
82162	420	0.00039%
2884	416	0.00038%
50093	416	0.00038%
16242	415	0.00038%
31257	413	0.00038%
1323	412	0.00038%
180746	411	0.00038%
12674	408	0.00037%
4344	408	0.00037%
65278	407	0.00037%
13760	406	0.00037%
18725	406	0.00037%
5777	406	0.00037%
13993	404	0.00037%
3363	403	0.00037%
894	402	0.00037%
121056	399	0.00037%
13826	399	0.00037%
45298	399	0.00037%
30038	397	0.00036%
9529	397	0.00036%
16575	396	0.00036%
7689	395	0.00036%
856	395	0.00036%
5077	394	0.00036%
54149	394	0.00036%
21974	390	0.00036%
32340	390	0.00036%
24327	386	0.00035%
40742	384	0.00035%
91225	381	0.00035%
16290	380	0.00035%
60970	380	0.00035%
101988	379	0.00035%
4514	377	0.00035%
1268	376	0.00035%
32407	376	0.00035%
64488	373	0.00034%
40056	372	0.00034%
12626	371	0.00034%
102463	370	0.00034%
96378	369	0.00034%
68926	367	0.00034%
35414	366	0.00034%
68974	366	0.00034%
38295	365	0.00034%
48156	365	0.00034%
18083	364	0.00033%
50590	364	0.00033%
27397	363	0.00033%
10108	362	0.00033%
28804	361	0.00033%
87519	361	0.00033%
16779	360	0.00033%
10717	359	0.00033%
14080	359	0.00033%
24818	359	0.00033%
37691	359	0.00033%
111014	358	0.00033%
1894	356	0.00033%
138672	353	0.00032%
21799	353	0.00032%
51367	353	0.00032%
145975	352	0.00032%
58645	352	0.00032%
508	351	0.00032%
105119	350	0.00032%
28120	350	0.00032%
3040	349	0.00032%
9841	349	0.00032%
45363	348	0.00032%
4041	347	0.00032%
25178	345	0.00032%
1527	344	0.00032%
22182	344	0.00032%
2644	343	0.00032%
2454	341	0.00031%
60425	341	0.00031%
83704	339	0.00031%
180	338	0.00031%
609	335	0.00031%
71794	334	0.00031%
112422	333	0.00031%
11421	333	0.00031%
1882	333	0.00031%
2544	332	0.00031%
9318	332	0.00031%
44994	331	0.00030%
12386	329	0.00030%
26479	329	0.00030%
8560	329	0.00030%
96588	328	0.00030%
96737	328	0.00030%
13854	326	0.00030%
3496	326	0.00030%
109004	325	0.00030%
35578	325	0.00030%
639	325	0.00030%
19368	324	0.00030%
4886	323	0.00030%
9334	323	0.00030%
9606	323	0.00030%
12180	322	0.00030%
2656	322	0.00030%
15526	321	0.00030%
224519	321	0.00030%
229292	321	0.00030%
147554	319	0.00029%
2409	319	0.00029%
1779	318	0.00029%
114335	315	0.00029%
56	315	0.00029%
44527	314	0.00029%
18291	313	0.00029%
18707	313	0.00029%
3980	308	0.00028%
204429	307	0.00028%
10208	306	0.00028%
3385	306	0.00028%
10435	305	0.00028%
64045	304	0.00028%
865	304	0.00028%
32067	303	0.00028%
41179	301	0.00028%
5305	301	0.00028%
4850	300	0.00028%
2121	299	0.00027%
6763	299	0.00027%
46218	297	0.00027%
3871	296	0.00027%
103230	295	0.00027%
20964	295	0.00027%
17364	294	0.00027%
189	294	0.00027%
67851	294	0.00027%
9767	294	0.00027%
5795	292	0.00027%
225	291	0.00027%
2465	287	0.00026%
36331	287	0.00026%
56675	286	0.00026%
7747	286	0.00026%
8321	285	0.00026%
84657	285	0.00026%
27513	283	0.00026%
41759	283	0.00026%
11468	280	0.00026%
2336	280	0.00026%
20563	279	0.00026%
42488	279	0.00026%
102129	278	0.00026%
30412	276	0.00025%
78705	276	0.00025%
262337	274	0.00025%
27050	273	0.00025%
5333	273	0.00025%
14687	272	0.00025%
2199	271	0.00025%
7703	271	0.00025%
9604	271	0.00025%
63484	269	0.00025%
17753	268	0.00025%
77062	268	0.00025%
18479	267	0.00025%
39755	267	0.00025%
104962	266	0.00024%
64546	266	0.00024%
8491	266	0.00024%
42317	265	0.00024%
62310	265	0.00024%
7755	263	0.00024%
241601	262	0.00024%
28808	262	0.00024%
5406	262	0.00024%
12755	261	0.00024%
17637	261	0.00024%
335	261	0.00024%
10729	260	0.00024%
119	260	0.00024%
75668	259	0.00024%
459	258	0.00024%
7914	258	0.00024%
15477	256	0.00024%
146788	255	0.00023%
69906	255	0.00023%
9732	255	0.00023%
13412	254	0.00023%
3110	254	0.00023%
297703	253	0.00023%
5802	253	0.00023%
5427	252	0.00023%
7086	252	0.00023%
93811	252	0.00023%
115731	251	0.00023%
86485	251	0.00023%
198211	250	0.00023%
24825	250	0.00023%
49722	250	0.00023%
38940	248	0.00023%
3973	248	0.00023%
132633	247	0.00023%
166758	247	0.00023%
1872	247	0.00023%
356	247	0.00023%
2022	246	0.00023%
29038	246	0.00023%
32961	246	0.00023%
71596	245	0.00023%
20280	244	0.00022%
27833	244	0.00022%
17143	243	0.00022%
105548	242	0.00022%
11783	242	0.00022%
23608	242	0.00022%
3928	241	0.00022%
74811	241	0.00022%
114042	240	0.00022%
75078	240	0.00022%
105231	238	0.00022%
42247	238	0.00022%
105766	237	0.00022%
18890	235	0.00022%
6817	235	0.00022%
9386	235	0.00022%
173123	234	0.00022%
273782	233	0.00021%
34068	233	0.00021%
6717	233	0.00021%
27715	232	0.00021%
29683	232	0.00021%
3645	232	0.00021%
18914	231	0.00021%
4771	231	0.00021%
24485	230	0.00021%
2581	229	0.00021%
67226	228	0.00021%
33445	227	0.00021%
36187	226	0.00021%
99270	226	0.00021%
17315	225	0.00021%
131158	223	0.00020%
1470	223	0.00020%
4506	223	0.00020%
78494	223	0.00020%
23191	222	0.00020%
8619	221	0.00020%
868	221	0.00020%
27359	220	0.00020%
104153	219	0.00020%
1595	219	0.00020%
36926	219	0.00020%
151563	218	0.00020%
15577	218	0.00020%
88	218	0.00020%
9273	218	0.00020%
22847	217	0.00020%
51486	217	0.00020%
56385	217	0.00020%
11151	216	0.00020%
447	216	0.00020%
16750	214	0.00020%
181881	214	0.00020%
13152	213	0.00020%
27686	213	0.00020%
41399	213	0.00020%
4830	212	0.00019%
28068	211	0.00019%
37561	211	0.00019%
21427	209	0.00019%
287820	209	0.00019%
6515	209	0.00019%
115052	208	0.00019%
55457	208	0.00019%
937	208	0.00019%
10133	207	0.00019%
5126	207	0.00019%
2062	206	0.00019%
11368	205	0.00019%
14492	205	0.00019%
29128	205	0.00019%
50133	205	0.00019%
19471	204	0.00019%
38259	204	0.00019%
20379	203	0.00019%
41970	203	0.00019%
45831	203	0.00019%
575	203	0.00019%
81478	203	0.00019%
20178	202	0.00019%
26710	202	0.00019%
90698	202	0.00019%
12198	201	0.00018%
4456	201	0.00018%
53616	201	0.00018%
6042	201	0.00018%
13485	198	0.00018%
2293	198	0.00018%
6301	198	0.00018%
8192	198	0.00018%
13271	197	0.00018%
1654	197	0.00018%
17744	197	0.00018%
12343	196	0.00018%
15509	196	0.00018%
1592	196	0.00018%
25895	195	0.00018%
260139	195	0.00018%
33947	195	0.00018%
53038	195	0.00018%
56475	195	0.00018%
217873	194	0.00018%
77581	194	0.00018%
83015	192	0.00018%
9983	192	0.00018%
137980	190	0.00017%
2854	190	0.00017%
29636	189	0.00017%
37125	189	0.00017%
8956	189	0.00017%
83538	188	0.00017%
141	187	0.00017%
20197	187	0.00017%
78982	187	0.00017%
8058	187	0.00017%
10334	186	0.00017%
153716	186	0.00017%
20624	186	0.00017%
20630	186	0.00017%
3889	186	0.00017%
77042	186	0.00017%
91090	186	0.00017%
1187	185	0.00017%
121322	185	0.00017%
172355	185	0.00017%
523	185	0.00017%
5324	185	0.00017%
2068	184	0.00017%
56720	184	0.00017%
3622	183	0.00017%
55747	183	0.00017%
6914	182	0.00017%
7522	182	0.00017%
126922	181	0.00017%
23898	181	0.00017%
56678	181	0.00017%
913	181	0.00017%
24424	180	0.00017%
100784	179	0.00016%
71536	179	0.00016%
3067	178	0.00016%
30752	178	0.00016%
4090	178	0.00016%
41092	178	0.00016%
184413	176	0.00016%
5527	176	0.00016%
14407	175	0.00016%
7230	175	0.00016%
292742	174	0.00016%
36775	174	0.00016%
36782	174	0.00016%
8952	174	0.00016%
23840	173	0.00016%
32432	173	0.00016%
67445	173	0.00016%
120574	172	0.00016%
14118	172	0.00016%
16468	172	0.00016%
16946	172	0.00016%
1920	172	0.00016%
2139	172	0.00016%
2936	172	0.00016%
26758	171	0.00016%
82001	170	0.00016%
87046	170	0.00016%
131108	169	0.00016%
55063	169	0.00016%
21853	168	0.00015%
13618	167	0.00015%
23369	167	0.00015%
88112	167	0.00015%
1004	166	0.00015%
120084	166	0.00015%
162	166	0.00015%
27410	166	0.00015%
77257	166	0.00015%
111038	165	0.00015%
237294	165	0.00015%
2473	165	0.00015%
28768	165	0.00015%
22792	164	0.00015%
3027	164	0.00015%
65944	163	0.00015%
14293	162	0.00015%
17411	162	0.00015%
33102	162	0.00015%
112090	161	0.00015%
17070	161	0.00015%
1765	161	0.00015%
200249	161	0.00015%
50448	161	0.00015%
98905	160	0.00015%
36271	159	0.00015%
375498	159	0.00015%
12469	158	0.00015%
1282	158	0.00015%
1424	158	0.00015%
80044	158	0.00015%
80909	158	0.00015%
9636	158	0.00015%
1394	157	0.00014%
18521	157	0.00014%
3437	157	0.00014%
66580	157	0.00014%
13265	156	0.00014%
14539	156	0.00014%
24332	156	0.00014%
50058	156	0.00014%
54746	156	0.00014%
96169	156	0.00014%
22521	155	0.00014%
273559	155	0.00014%
3959	155	0.00014%
5590	155	0.00014%
14877	154	0.00014%
30710	154	0.00014%
55120	154	0.00014%
8949	154	0.00014%
9045	154	0.00014%
2175	153	0.00014%
1378	152	0.00014%
16910	152	0.00014%
21521	152	0.00014%
11637	151	0.00014%
5102	151	0.00014%
9703	151	0.00014%
1854	150	0.00014%
22140	150	0.00014%
29384	150	0.00014%
25763	149	0.00014%
36977	149	0.00014%
55440	149	0.00014%
107252	148	0.00014%
1823	148	0.00014%
3793	148	0.00014%
1095	147	0.00014%
18193	147	0.00014%
47982	147	0.00014%
620	147	0.00014%
76001	147	0.00014%
164035	146	0.00013%
60493	146	0.00013%
821	146	0.00013%
2111	145	0.00013%
41112	145	0.00013%
55477	145	0.00013%
13312	144	0.00013%
8011	144	0.00013%
18848	143	0.00013%
33765	143	0.00013%
4267	143	0.00013%
4969	143	0.00013%
19448	142	0.00013%
392401	142	0.00013%
6232	142	0.00013%
123092	141	0.00013%
187015	141	0.00013%
26345	141	0.00013%
3018	141	0.00013%
129015	140	0.00013%
23078	140	0.00013%
7604	140	0.00013%
77354	140	0.00013%
9530	140	0.00013%
13276	139	0.00013%
21531	139	0.00013%
22559	139	0.00013%
2310	139	0.00013%
28538	139	0.00013%
159057	137	0.00013%
29434	137	0.00013%
4973	137	0.00013%
2782	136	0.00012%
48190	136	0.00012%
7951	136	0.00012%
11767	135	0.00012%
15687	135	0.00012%
31300	135	0.00012%
4145	135	0.00012%
49	135	0.00012%
5615	135	0.00012%
11168	134	0.00012%
21727	134	0.00012%
2715	134	0.00012%
36315	134	0.00012%
20203	132	0.00012%
3368	132	0.00012%
4221	132	0.00012%
8357	132	0.00012%
91060	132	0.00012%
11223	131	0.00012%
14852	131	0.00012%
242383	131	0.00012%
33458	131	0.00012%
53582	131	0.00012%
21233	130	0.00012%
31059	130	0.00012%
70434	129	0.00012%
9408	129	0.00012%
2338	128	0.00012%
60649	128	0.00012%
12703	127	0.00012%
13516	126	0.00012%
20762	126	0.00012%
229236	126	0.00012%
30484	126	0.00012%
35327	126	0.00012%
506	126	0.00012%
19945	125	0.00011%
42027	125	0.00011%
48474	125	0.00011%
1441	124	0.00011%
3614	124	0.00011%
8383	124	0.00011%
981	124	0.00011%
18034	123	0.00011%
10181	122	0.00011%
1262	122	0.00011%
132429	122	0.00011%
21963	122	0.00011%
51556	122	0.00011%
5968	122	0.00011%
61526	122	0.00011%
16154	121	0.00011%
52867	121	0.00011%
128448	120	0.00011%
171672	120	0.00011%
213692	120	0.00011%
25732	120	0.00011%
28772	120	0.00011%
17921	119	0.00011%
23064	119	0.00011%
2317	119	0.00011%
23732	119	0.00011%
2515	119	0.00011%
62462	119	0.00011%
10995	118	0.00011%
119513	118	0.00011%
46101	118	0.00011%
6821	118	0.00011%
10107	117	0.00011%
5532	117	0.00011%
2471	116	0.00011%
41321	116	0.00011%
10315	115	0.00011%
141271	114	0.00010%
53885	114	0.00010%
92295	114	0.00010%
9833	114	0.00010%
9842	114	0.00010%
109326	113	0.00010%
150662	113	0.00010%
24142	113	0.00010%
34147	113	0.00010%
4081	113	0.00010%
8392	113	0.00010%
9352	113	0.00010%
16285	112	0.00010%
1886	112	0.00010%
3232	112	0.00010%
44626	112	0.00010%
85801	112	0.00010%
13236	111	0.00010%
16163	111	0.00010%
27801	111	0.00010%
89640	111	0.00010%
21023	110	0.00010%
49838	110	0.00010%
9142	110	0.00010%
123159	109	0.00010%
148295	109	0.00010%
1542	109	0.00010%
19965	109	0.00010%
226075	109	0.00010%
25619	109	0.00010%
27173	109	0.00010%
30133	109	0.00010%
42020	109	0.00010%
48500	109	0.00010%
501	109	0.00010%
53657	109	0.00010%
54137	109	0.00010%
5479	109	0.00010%
4134	108	0.00010%
6260	108	0.00010%
68275	108	0.00010%
9782	108	0.00010%
99170	108	0.00010%
116017	107	0.00010%
116286	107	0.00010%
2056	107	0.00010%
66757	107	0.00010%
21588	106	0.00010%
3304	106	0.00010%
5861	106	0.00010%
82021	106	0.00010%
89031	106	0.00010%
27428	105	0.00010%
28746	105	0.00010%
52933	105	0.00010%
22421	103	0.00009%
24488	103	0.00009%
56093	103	0.00009%
8259	103	0.00009%
99777	103	0.00009%
18953	102	0.00009%
25006	102	0.00009%
296	102	0.00009%
34501	102	0.00009%
477	102	0.00009%
69266	102	0.00009%
9683	102	0.00009%
9930	102	0.00009%
101	101	0.00009%
11961	101	0.00009%
1750	101	0.00009%
34742	101	0.00009%
110604	100	0.00009%
12314	100	0.00009%
172426	100	0.00009%
22953	100	0.00009%
30815	100	0.00009%
3388	100	0.00009%
46656	100	0.00009%
52832	100	0.00009%
69930	100	0.00009%
84885	100	0.00009%
101148	99	0.00009%
11281	99	0.00009%
11698	98	0.00009%
60764	98	0.00009%
81536	98	0.00009%
8697	98	0.00009%
122	97	0.00009%
17016	97	0.00009%
172074	97	0.00009%
35426	97	0.00009%
35747	97	0.00009%
934	97	0.00009%
16649	96	0.00009%
18156	96	0.00009%
1988	96	0.00009%
26267	96	0.00009%
2731	96	0.00009%
86	96	0.00009%
1098	95	0.00009%
156128	95	0.00009%
1800	95	0.00009%
22657	95	0.00009%
38707	95	0.00009%
45082	95	0.00009%
47452	95	0.00009%
18027	94	0.00009%
3301	94	0.00009%
33930	94	0.00009%
4044	94	0.00009%
10620	93	0.00009%
1368	93	0.00009%
162959	93	0.00009%
68526	93	0.00009%
88721	93	0.00009%
17397	92	0.00008%
18198	92	0.00008%
224125	92	0.00008%
24	92	0.00008%
28858	92	0.00008%
57821	92	0.00008%
10414	91	0.00008%
11450	91	0.00008%
120817	91	0.00008%
139292	91	0.00008%
15209	91	0.00008%
203585	91	0.00008%
20641	91	0.00008%
37171	91	0.00008%
5803	91	0.00008%
12578	90	0.00008%
15043	90	0.00008%
1652	90	0.00008%
1673	90	0.00008%
177401	90	0.00008%
18586	90	0.00008%
21356	90	0.00008%
21600	90	0.00008%
2695	90	0.00008%
3089	90	0.00008%
35130	90	0.00008%
43386	90	0.00008%
594	90	0.00008%
17917	89	0.00008%
24481	89	0.00008%
27759	89	0.00008%
2915	89	0.00008%
31605	89	0.00008%
454	89	0.00008%
4546	89	0.00008%
5684	89	0.00008%
6403	89	0.00008%
66032	89	0.00008%
85798	89	0.00008%
114173	88	0.00008%
126383	88	0.00008%
3692	88	0.00008%
43819	88	0.00008%
46183	88	0.00008%
61300	88	0.00008%
75007	88	0.00008%
79166	88	0.00008%
1296	87	0.00008%
23875	87	0.00008%
34250	87	0.00008%
42659	87	0.00008%
57510	87	0.00008%
8194	87	0.00008%
30639	86	0.00008%
51713	86	0.00008%
98579	86	0.00008%
150981	85	0.00008%
17518	85	0.00008%
23856	85	0.00008%
5336	85	0.00008%
5871	85	0.00008%
73038	85	0.00008%
854	85	0.00008%
133358	84	0.00008%
1650	84	0.00008%
17208	84	0.00008%
19823	84	0.00008%
2742	84	0.00008%
3320	84	0.00008%
34716	84	0.00008%
584	84	0.00008%
14272	83	0.00008%
2569	83	0.00008%
70016	83	0.00008%
7297	83	0.00008%
266848	82	0.00008%
31659	82	0.00008%
32054	82	0.00008%
60297	82	0.00008%
66425	82	0.00008%
7185	82	0.00008%
16795	81	0.00007%
17576	81	0.00007%
21408	81	0.00007%
23105	81	0.00007%
2413	81	0.00007%
26248	81	0.00007%
304	81	0.00007%
31813	81	0.00007%
35437	81	0.00007%
6658	81	0.00007%
95725	81	0.00007%
10345	80	0.00007%
34114	80	0.00007%
34749	80	0.00007%
43837	80	0.00007%
4694	80	0.00007%
5198	80	0.00007%
733	80	0.00007%
7862	80	0.00007%
114836	79	0.00007%
344	79	0.00007%
3564	79	0.00007%
65316	79	0.00007%
75109	79	0.00007%
1221	78	0.00007%
13754	78	0.00007%
2478	78	0.00007%
39805	78	0.00007%
4183	78	0.00007%
4685	78	0.00007%
540	78	0.00007%
881	78	0.00007%
34470	77	0.00007%
5110	77	0.00007%
7342	77	0.00007%
74287	77	0.00007%
92921	77	0.00007%
11335	76	0.00007%
120956	76	0.00007%
17941	76	0.00007%
19268	76	0.00007%
81755	76	0.00007%
94580	76	0.00007%
103125	75	0.00007%
1634	75	0.00007%
17516	75	0.00007%
22057	75	0.00007%
397147	75	0.00007%
6443	75	0.00007%
78375	75	0.00007%
131838	74	0.00007%
15478	74	0.00007%
178397	74	0.00007%
20605	74	0.00007%
83940	74	0.00007%
15307	73	0.00007%
17545	73	0.00007%
22873	73	0.00007%
33907	73	0.00007%
3654	73	0.00007%
50541	73	0.00007%
1184	72	0.00007%
20266	72	0.00007%
2799	72	0.00007%
5545	72	0.00007%
8788	72	0.00007%
20977	71	0.00007%
24123	71	0.00007%
27010	71	0.00007%
30086	71	0.00007%
43105	71	0.00007%
43240	71	0.00007%
6692	71	0.00007%
13620	70	0.00006%
162634	70	0.00006%
26992	70	0.00006%
8938	70	0.00006%
24558	69	0.00006%
2463	69	0.00006%
25299	69	0.00006%
33851	69	0.00006%
50830	69	0.00006%
5371	69	0.00006%
69382	69	0.00006%
7293	69	0.00006%
95364	69	0.00006%
1013	68	0.00006%
104837	68	0.00006%
109	68	0.00006%
126604	68	0.00006%
1456	68	0.00006%
1591	68	0.00006%
20865	68	0.00006%
300	68	0.00006%
30424	68	0.00006%
4529	68	0.00006%
4601	68	0.00006%
61467	68	0.00006%
7904	68	0.00006%
1354	67	0.00006%
15661	67	0.00006%
1609	67	0.00006%
199168	67	0.00006%
22579	67	0.00006%
3647	67	0.00006%
48451	67	0.00006%
56143	67	0.00006%
5630	67	0.00006%
62791	67	0.00006%
115975	66	0.00006%
139666	66	0.00006%
14573	66	0.00006%
15059	66	0.00006%
27668	66	0.00006%
3834	66	0.00006%
70142	66	0.00006%
10560	65	0.00006%
1281	65	0.00006%
1302	65	0.00006%
18664	65	0.00006%
18789	65	0.00006%
25	65	0.00006%
3411	65	0.00006%
52483	65	0.00006%
829	65	0.00006%
8695	65	0.00006%
99082	65	0.00006%
1019	64	0.00006%
108476	64	0.00006%
123138	64	0.00006%
26090	64	0.00006%
31483	64	0.00006%
78398	64	0.00006%
91329	64	0.00006%
9152	64	0.00006%
140235	63	0.00006%
15866	63	0.00006%
16496	63	0.00006%
191579	63	0.00006%
20588	63	0.00006%
3267	63	0.00006%
3808	63	0.00006%
3977	63	0.00006%
5242	63	0.00006%
64491	63	0.00006%
82471	63	0.00006%
8831	63	0.00006%
15479	62	0.00006%
27658	62	0.00006%
5239	62	0.00006%
58228	62	0.00006%
6516	62	0.00006%
76831	62	0.00006%
8459	62	0.00006%
8927	62	0.00006%
1576	61	0.00006%
21908	61	0.00006%
5593	61	0.00006%
73	61	0.00006%
7771	61	0.00006%
975	61	0.00006%
152116	60	0.00006%
163113	60	0.00006%
6182	60	0.00006%
69989	60	0.00006%
7642	60	0.00006%
85827	60	0.00006%
91128	60	0.00006%
11229	59	0.00005%
160	59	0.00005%
16573	59	0.00005%
287608	59	0.00005%
318182	59	0.00005%
3309	59	0.00005%
4293	59	0.00005%
472	59	0.00005%
69191	59	0.00005%
70661	59	0.00005%
73023	59	0.00005%
73725	59	0.00005%
131010	58	0.00005%
15496	58	0.00005%
170989	58	0.00005%
24164	58	0.00005%
26644	58	0.00005%
34413	58	0.00005%
36059	58	0.00005%
9776	58	0.00005%
13472	57	0.00005%
16945	57	0.00005%
209050	57	0.00005%
2162	57	0.00005%
24284	57	0.00005%
2496	57	0.00005%
2600	57	0.00005%
26900	57	0.00005%
27004	57	0.00005%
40130	57	0.00005%
49435	57	0.00005%
106518	56	0.00005%
11847	56	0.00005%
12389	56	0.00005%
1420	56	0.00005%
15569	56	0.00005%
17422	56	0.00005%
20936	56	0.00005%
227	56	0.00005%
2501	56	0.00005%
48868	56	0.00005%
5373	56	0.00005%
55768	56	0.00005%
5737	56	0.00005%
586	56	0.00005%
65631	56	0.00005%
79791	56	0.00005%
9773	56	0.00005%
10850	55	0.00005%
10960	55	0.00005%
119270	55	0.00005%
12738	55	0.00005%
1290	55	0.00005%
129109	55	0.00005%
19360	55	0.00005%
19695	55	0.00005%
20044	55	0.00005%
20437	55	0.00005%
209580	55	0.00005%
222	55	0.00005%
4611	55	0.00005%
56666	55	0.00005%
5683	55	0.00005%
67748	55	0.00005%
7107	55	0.00005%
7368	55	0.00005%
78769	55	0.00005%
8009	55	0.00005%
112167	54	0.00005%
12064	54	0.00005%
15430	54	0.00005%
169635	54	0.00005%
19	54	0.00005%
2355	54	0.00005%
29568	54	0.00005%
3129	54	0.00005%
32337	54	0.00005%
32683	54	0.00005%
35	54	0.00005%
3632	54	0.00005%
39472	54	0.00005%
418	54	0.00005%
4642	54	0.00005%
4882	54	0.00005%
64205	54	0.00005%
8248	54	0.00005%
8327	54	0.00005%
900	54	0.00005%
91477	54	0.00005%
9554	54	0.00005%
103549	53	0.00005%
113	53	0.00005%
123632	53	0.00005%
13673	53	0.00005%
150893	53	0.00005%
151	53	0.00005%
19453	53	0.00005%
19561	53	0.00005%
2294	53	0.00005%
234810	53	0.00005%
29134	53	0.00005%
42033	53	0.00005%
4261	53	0.00005%
6142	53	0.00005%
61884	53	0.00005%
62181	53	0.00005%
6360	53	0.00005%
63742	53	0.00005%
65703	53	0.00005%
80339	53	0.00005%
8477	53	0.00005%
107651	52	0.00005%
15580	52	0.00005%
16808	52	0.00005%
24356	52	0.00005%
25659	52	0.00005%
31909	52	0.00005%
32112	52	0.00005%
48492	52	0.00005%
6642	52	0.00005%
6858	52	0.00005%
70000	52	0.00005%
79029	52	0.00005%
169	51	0.00005%
28672	51	0.00005%
2890	51	0.00005%
32043	51	0.00005%
35922	51	0.00005%
3812	51	0.00005%
4142	51	0.00005%
51910	51	0.00005%
5701	51	0.00005%
68257	51	0.00005%
96548	51	0.00005%
96701	51	0.00005%
97759	51	0.00005%
12614	50	0.00005%
1307	50	0.00005%
15579	50	0.00005%
20702	50	0.00005%
2098	50	0.00005%
2759	50	0.00005%
29727	50	0.00005%
45984	50	0.00005%
5350	50	0.00005%
5554	50	0.00005%
64944	50	0.00005%
6760	50	0.00005%
71557	50	0.00005%
100592	49	0.00005%
102653	49	0.00005%
11140	49	0.00005%
112490	49	0.00005%
114039	49	0.00005%
12728	49	0.00005%
12929	49	0.00005%
15624	49	0.00005%
16102	49	0.00005%
17049	49	0.00005%
19372	49	0.00005%
2054	49	0.00005%
22278	49	0.00005%
322	49	0.00005%
3780	49	0.00005%
39416	49	0.00005%
43711	49	0.00005%
46840	49	0.00005%
52499	49	0.00005%
64661	49	0.00005%
6579	49	0.00005%
82305	49	0.00005%
115736	48	0.00004%
15166	48	0.00004%
166477	48	0.00004%
18400	48	0.00004%
2183	48	0.00004%
2444	48	0.00004%
35033	48	0.00004%
37557	48	0.00004%
44894	48	0.00004%
85055	48	0.00004%
94276	48	0.00004%
9459	48	0.00004%
96631	48	0.00004%
9770	48	0.00004%
1006	47	0.00004%
112228	47	0.00004%
14634	47	0.00004%
23259	47	0.00004%
249	47	0.00004%
284	47	0.00004%
5998	47	0.00004%
6386	47	0.00004%
63917	47	0.00004%
70296	47	0.00004%
120592	46	0.00004%
1327	46	0.00004%
141650	46	0.00004%
1761	46	0.00004%
18445	46	0.00004%
19674	46	0.00004%
22916	46	0.00004%
24459	46	0.00004%
28154	46	0.00004%
31923	46	0.00004%
35676	46	0.00004%
35727	46	0.00004%
4423	46	0.00004%
64027	46	0.00004%
69949	46	0.00004%
11666	45	0.00004%
1312	45	0.00004%
15941	45	0.00004%
1978	45	0.00004%
22536	45	0.00004%
24880	45	0.00004%
26	45	0.00004%
332	45	0.00004%
37019	45	0.00004%
37102	45	0.00004%
41757	45	0.00004%
426	45	0.00004%
4576	45	0.00004%
47218	45	0.00004%
61391	45	0.00004%
7194	45	0.00004%
7625	45	0.00004%
931	45	0.00004%
9553	45	0.00004%
106860	44	0.00004%
10730	44	0.00004%
115570	44	0.00004%
128867	44	0.00004%
133108	44	0.00004%
13616	44	0.00004%
167530	44	0.00004%
185765	44	0.00004%
198686	44	0.00004%
24865	44	0.00004%
2514	44	0.00004%
29000	44	0.00004%
3190	44	0.00004%
3815	44	0.00004%
4215	44	0.00004%
47148	44	0.00004%
49113	44	0.00004%
49273	44	0.00004%
7243	44	0.00004%
725	44	0.00004%
9622	44	0.00004%
12696	43	0.00004%
12954	43	0.00004%
13069	43	0.00004%
14500	43	0.00004%
15182	43	0.00004%
18211	43	0.00004%
19525	43	0.00004%
20529	43	0.00004%
25604	43	0.00004%
33415	43	0.00004%
39989	43	0.00004%
41601	43	0.00004%
41847	43	0.00004%
45209	43	0.00004%
49162	43	0.00004%
59054	43	0.00004%
5963	43	0.00004%
60541	43	0.00004%
6807	43	0.00004%
78134	43	0.00004%
8081	43	0.00004%
83661	43	0.00004%
102747	42	0.00004%
11251	42	0.00004%
11478	42	0.00004%
11975	42	0.00004%
122386	42	0.00004%
134456	42	0.00004%
136358	42	0.00004%
16728	42	0.00004%
17203	42	0.00004%
19889	42	0.00004%
21614	42	0.00004%
26081	42	0.00004%
26881	42	0.00004%
31977	42	0.00004%
39588	42	0.00004%
4862	42	0.00004%
53077	42	0.00004%
6393	42	0.00004%
683	42	0.00004%
7330	42	0.00004%
79756	42	0.00004%
82397	42	0.00004%
